time,temp31,temp180,humi,pressure,altitude,smoke,fire_alarm,,
24:35.6,23.17883574,23.09960925,71.03532464,1016.592382,-27.79,1,FALSE,,
24:35.7,23.16548409,23.09960925,71.03379873,1016.558703,-27.51,1.7,FALSE,,
24:35.9,23.15213245,23.09960925,70.98954757,1016.577414,-27.67,0.81,FALSE,,
24:36.0,23.1387808,23.10758804,71.02616922,1016.59371,-27.8,0.75,FALSE,,
24:36.2,23.15213245,23.09960925,71.05821317,1016.58864,-27.76,0.03,FALSE,,
24:36.3,23.16548409,23.09163009,71.00328069,1016.5686,-27.59,0,FALSE,,
24:36.5,23.15213245,23.09960925,71.02006561,1016.607351,-27.91,0.16,FALSE,,
24:36.6,23.15213245,23.08365055,71.04753185,1016.574753,-27.64,0.76,FALSE,,
24:36.8,23.16548409,23.09960925,71.04295415,1016.584898,-27.73,2.51,FALSE,,
24:36.9,23.15213245,23.08365055,70.98344396,1016.574753,-27.64,1.71,FALSE,,
24:37.1,23.16548409,23.08365055,71.02159152,1016.574753,-27.64,0.75,FALSE,,
24:37.2,23.16548409,23.09163009,71.02159152,1016.613505,-27.97,0,FALSE,,
24:37.4,23.1387808,23.08365055,71.01548791,1016.578495,-27.67,0,FALSE,,
24:37.5,23.15213245,23.09960925,71.04753185,1016.599867,-27.85,0.17,FALSE,,
24:37.7,23.15213245,23.08365055,71.0109102,1016.571011,-27.61,0.82,FALSE,,
24:37.8,23.16548409,23.09960925,71.00328069,1016.67471,-28.47,1.7,FALSE,,
24:38.0,23.15213245,23.08365055,71.02006561,1016.559785,-27.52,1.71,FALSE,,
24:38.2,23.1387808,23.07567065,71.02616922,1016.543485,-27.38,0.79,FALSE,,
24:38.3,23.1387808,23.09960925,70.97886625,1016.62232,-28.04,0.59,FALSE,,
24:38.5,23.15213245,23.09163009,71.0109102,1016.5686,-27.59,0,FALSE,,
24:38.6,23.15213245,23.09960925,70.98954757,1016.614835,-27.98,0.14,FALSE,,
24:38.8,23.15213245,23.09163009,71.00175479,1016.583569,-27.72,1.74,FALSE,,
24:38.9,23.12275883,23.08365055,71.0124361,1016.544817,-27.39,1.71,FALSE,,
24:39.1,23.15213245,23.09163009,71.0109102,1016.583569,-27.72,1.56,FALSE,,
24:39.2,23.15213245,23.08365055,70.98344396,1016.582237,-27.71,0.41,FALSE,,
24:39.4,23.16548409,23.09163009,71.0124361,1016.583569,-27.72,0,FALSE,,
24:39.5,23.15213245,23.08365055,70.96208133,1016.544817,-27.39,0.05,FALSE,,
24:39.7,23.15213245,23.08365055,70.96208133,1016.544817,-27.39,0.3,FALSE,,
24:39.8,23.15213245,23.08365055,71.00175479,1016.541075,-27.36,1.51,FALSE,,
24:40.0,23.16548409,23.08365055,70.99412528,1016.556043,-27.49,1.76,FALSE,,
24:40.1,23.15213245,23.09960925,70.98344396,1016.629804,-28.1,0.82,FALSE,,
24:40.3,23.16548409,23.08365055,70.99412528,1016.548559,-27.43,0.59,FALSE,,
24:40.4,23.1387808,23.09960925,70.97886625,1016.618578,-28.01,0,FALSE,,
24:40.6,23.1387808,23.08365055,70.99870298,1016.574753,-27.64,0.75,FALSE,,
24:40.7,23.15213245,23.08365055,70.98344396,1016.559785,-27.52,0.79,FALSE,,
24:40.9,23.1387808,23.08365055,70.96971084,1016.563527,-27.55,1.37,FALSE,,
24:41.0,23.15213245,23.10758804,70.98954757,1016.691008,-28.61,1.71,FALSE,,
24:41.2,23.1387808,23.09960925,70.98802167,1016.614835,-27.98,0.59,FALSE,,
24:41.4,23.1387808,23.08365055,70.96055543,1016.571011,-27.61,0,FALSE,,
24:41.5,23.15213245,23.09960925,70.98954757,1016.596125,-27.82,0.06,FALSE,,
24:41.7,23.1387808,23.08365055,70.98802167,1016.548559,-27.43,0.21,FALSE,,
24:41.8,23.1387808,23.07567065,70.96055543,1016.550969,-27.45,1.33,FALSE,,
24:42.0,23.1387808,23.08365055,70.96971084,1016.559785,-27.52,1.77,FALSE,,
24:42.1,23.15213245,23.08365055,70.97123674,1016.593463,-27.8,0.75,FALSE,,
24:42.3,23.1387808,23.08365055,70.96971084,1016.559785,-27.52,1.35,FALSE,,
24:42.4,23.15213245,23.08365055,70.95292592,1016.593463,-27.8,0.06,FALSE,,
24:42.6,23.1387808,23.07567065,70.97886625,1016.577162,-27.66,0,FALSE,,
24:42.7,23.16548409,23.08365055,70.95750362,1016.582237,-27.71,0.12,FALSE,,
24:42.9,23.1387808,23.08365055,70.97886625,1016.597205,-27.83,1.26,FALSE,,
24:43.0,23.15213245,23.07567065,70.98344396,1016.577162,-27.66,1.79,FALSE,,
24:43.2,23.1387808,23.08365055,70.95140002,1016.604689,-27.89,1.65,FALSE,,
24:43.3,23.15213245,23.08365055,70.96208133,1016.608432,-27.92,1.33,FALSE,,
24:43.5,23.16548409,23.07567065,70.97428855,1016.614582,-27.97,0,FALSE,,
24:43.6,23.15213245,23.08365055,70.9437705,1016.563527,-27.55,0.2,FALSE,,
24:43.8,23.15213245,23.08365055,70.95292592,1016.578495,-27.67,0.22,FALSE,,
24:43.9,23.15213245,23.07567065,70.97123674,1016.569678,-27.6,1.76,FALSE,,
24:44.1,23.15213245,23.07567065,70.92545968,1016.59213,-27.79,0.75,FALSE,,
24:44.2,23.15213245,23.07567065,70.97123674,1016.62955,-28.1,1.54,FALSE,,
24:44.4,23.1387808,23.07567065,70.9391928,1016.59213,-27.79,0.27,FALSE,,
24:44.6,23.1387808,23.08365055,70.93308919,1016.619658,-28.02,0,FALSE,,
24:44.7,23.1387808,23.07567065,70.96971084,1016.603356,-27.88,0.01,FALSE,,
24:44.9,23.12275883,23.07567065,70.95597772,1016.580904,-27.69,0.41,FALSE,,
24:45.0,23.15213245,23.07567065,70.95292592,1016.595872,-27.82,1.44,FALSE,,
24:45.2,23.15213245,23.07567065,70.93461509,1016.614582,-27.97,1.71,FALSE,,
24:45.3,23.1387808,23.08365055,70.92393378,1016.6234,-28.05,1.54,FALSE,,
24:45.5,23.15213245,23.07567065,70.93461509,1016.618324,-28.01,0.17,FALSE,,
24:45.6,23.15213245,23.07567065,70.91477836,1016.59213,-27.79,0,FALSE,,
24:45.8,23.15213245,23.07567065,70.95292592,1016.565936,-27.57,0.09,FALSE,,
24:45.9,23.15213245,23.07567065,70.95292592,1016.659486,-28.35,1.12,FALSE,,
24:46.1,23.16548409,23.06769037,70.94682231,1016.609505,-27.93,1.74,FALSE,,
24:46.2,23.15213245,23.05970973,70.92545968,1016.589458,-27.77,1.62,FALSE,,
24:46.4,23.15213245,23.06769037,70.91477836,1016.590795,-27.78,0.41,FALSE,,
24:46.5,23.1387808,23.07567065,70.91172656,1016.663227,-28.38,0.75,FALSE,,
24:46.7,23.1387808,23.06769037,70.92393378,1016.587053,-27.75,0,FALSE,,
24:46.8,23.12275883,23.07567065,70.90104524,1016.637034,-28.16,0.1,FALSE,,
24:47.0,23.16548409,23.06769037,70.92851148,1016.557118,-27.5,1.65,FALSE,,
24:47.1,23.15213245,23.07567065,70.95292592,1016.625808,-28.07,1.79,FALSE,,
24:47.3,23.15213245,23.06769037,70.89646754,1016.56086,-27.53,1.68,FALSE,,
24:47.4,23.15213245,23.05970973,70.91477836,1016.578233,-27.67,0.75,FALSE,,
24:47.6,23.1387808,23.05970973,70.93308919,1016.570749,-27.61,0.1,FALSE,,
24:47.7,23.12275883,23.05970973,70.91020066,1016.555782,-27.49,0,FALSE,,
24:47.9,23.15213245,23.05970973,70.90714885,1016.600684,-27.86,0.14,FALSE,,
24:48.1,23.1387808,23.06769037,70.91172656,1016.598279,-27.84,0.85,FALSE,,
24:48.2,23.16548409,23.05970973,70.89799344,1016.578233,-27.67,1.76,FALSE,,
24:48.4,23.15213245,23.05970973,70.89646754,1016.589458,-27.77,1.71,FALSE,,
24:48.5,23.15213245,23.05970973,70.8690013,1016.518364,-27.18,1.54,FALSE,,
24:48.7,23.1387808,23.05970973,70.86442359,1016.567007,-27.58,0.32,FALSE,,
24:48.8,23.1387808,23.06769037,70.90257115,1016.56086,-27.53,0,FALSE,,
24:49.0,23.15213245,23.05970973,70.8690013,1016.540814,-27.36,0.11,FALSE,,
24:49.1,23.16548409,23.05172871,70.86137179,1016.599345,-27.85,0.27,FALSE,,
24:49.3,23.1387808,23.06769037,70.84763867,1016.661891,-28.37,1.54,FALSE,,
24:49.4,23.15213245,23.05970973,70.85984588,1016.55204,-27.45,0.88,FALSE,,
24:49.6,23.15213245,23.05970973,70.88731212,1016.55204,-27.45,1.65,FALSE,,
24:49.7,23.1387808,23.05970973,70.86442359,1016.596942,-27.83,0.52,FALSE,,
24:49.9,23.15213245,23.05970973,70.8690013,1016.608167,-27.92,0,FALSE,,
24:50.0,23.15213245,23.05970973,70.87815671,1016.5932,-27.8,0.03,FALSE,,
24:50.2,23.12275883,23.05172871,70.85221637,1016.54696,-27.41,0.65,FALSE,,
24:50.3,23.1387808,23.06769037,70.86442359,1016.624472,-28.06,1.79,FALSE,,
24:50.5,23.10940719,23.05970973,70.85679408,1016.581975,-27.7,1.65,FALSE,,
24:50.6,23.10940719,23.05970973,70.89646754,1016.555782,-27.49,1.33,FALSE,,
24:50.8,23.1387808,23.05172871,70.85526818,1016.535735,-27.32,0.06,FALSE,,
24:50.9,23.1387808,23.05970973,70.84763867,1016.570749,-27.61,0,FALSE,,
24:51.1,23.10940719,23.05970973,70.87815671,1016.574491,-27.64,0.19,FALSE,,
24:51.3,23.10940719,23.08365055,70.85069047,1016.672046,-28.45,1.3,FALSE,,
24:51.4,23.12275883,23.05970973,70.86137179,1016.600684,-27.86,1.79,FALSE,,
24:51.6,23.10940719,23.07567065,70.81101701,1016.652002,-28.28,1.65,FALSE,,
24:51.7,23.12275883,23.05970973,70.8705272,1016.604426,-27.89,1.37,FALSE,,
24:51.9,23.12275883,23.05970973,70.85221637,1016.589458,-27.77,0.11,FALSE,,
24:52.0,23.1387808,23.05172871,70.87510491,1016.614312,-27.97,0,FALSE,,
24:52.2,23.1387808,23.06769037,70.84763867,1016.605763,-27.9,0.73,FALSE,,
24:52.3,23.1387808,23.05970973,70.87510491,1016.638102,-28.17,1.71,FALSE,,
24:52.5,23.16548409,23.05970973,70.86137179,1016.5932,-27.8,1.71,FALSE,,
24:52.6,23.10940719,23.05970973,70.85069047,1016.623135,-28.05,1.58,FALSE,,
24:52.8,23.1387808,23.05970973,70.83695735,1016.581975,-27.7,0.62,FALSE,,
24:52.9,23.1387808,23.07567065,70.85526818,1016.723099,-28.88,0,FALSE,,
24:53.1,23.15213245,23.05970973,70.83848325,1016.615651,-27.98,0.24,FALSE,,
24:53.2,23.12275883,23.05970973,70.85221637,1016.664295,-28.39,1.33,FALSE,,
24:53.4,23.10940719,23.05970973,70.82932784,1016.630618,-28.11,1.79,FALSE,,
24:53.5,23.1387808,23.05172871,70.85526818,1016.659213,-28.34,1.68,FALSE,,
24:53.7,23.15213245,23.05970973,70.8690013,1016.611909,-27.95,1.3,FALSE,,
24:53.8,23.12275883,23.05970973,70.82475013,1016.645586,-28.23,0.09,FALSE,,
24:54.0,23.1387808,23.05172871,70.82780194,1016.569411,-27.6,0,FALSE,,
24:54.1,23.12275883,23.05970973,70.82475013,1016.589458,-27.77,0.12,FALSE,,
24:54.3,23.1387808,23.05970973,70.82780194,1016.604426,-27.89,0.75,FALSE,,
24:54.5,23.1387808,23.05970973,70.82780194,1016.615651,-27.98,0.84,FALSE,,
24:54.6,23.10940719,23.07567065,70.84153506,1016.618324,-28.01,1.68,FALSE,,
24:54.8,23.12275883,23.05970973,70.83390555,1016.581975,-27.7,1.56,FALSE,,
24:54.9,23.1387808,23.07567065,70.82780194,1016.603356,-27.88,0.41,FALSE,,
24:55.1,23.16548409,23.07567065,70.83390555,1016.644518,-28.22,0,FALSE,,
24:55.2,23.15213245,23.05970973,70.85069047,1016.522105,-27.21,0.05,FALSE,,
24:55.4,23.16548409,23.07567065,70.85221637,1016.588388,-27.76,0.85,FALSE,,
24:55.5,23.15213245,23.05970973,70.8018616,1016.589458,-27.77,2.53,FALSE,,
24:55.7,23.16548409,23.07567065,70.84306096,1016.569678,-27.6,1.65,FALSE,,
24:55.8,23.19485771,23.08365055,70.84763867,1016.511139,-27.12,1.23,FALSE,,
24:56.0,23.17883574,23.13949952,70.86442359,1016.595261,-27.81,0.06,FALSE,,
24:56.1,23.19485771,23.16342924,70.8690013,1016.599212,-27.85,0,FALSE,,
24:56.3,23.32036316,23.17938055,70.89646754,1016.613065,-27.96,0.27,FALSE,,
24:56.4,23.3791104,23.22722561,70.9376669,1016.579722,-27.68,1.64,FALSE,,
24:56.6,23.36575875,23.29896834,70.98039216,1016.602575,-27.87,0.89,FALSE,,
24:56.7,23.40848402,23.3467803,71.03837644,1016.557824,-27.5,1.65,FALSE,,
24:56.9,23.40848402,23.41050906,71.12230106,1016.58292,-27.71,0.67,FALSE,,
24:57.0,23.46456092,23.46625253,71.20317388,1016.591681,-27.78,0.93,FALSE,,
24:57.2,23.53398947,23.49013711,71.27336538,1016.554208,-27.47,0,FALSE,,
24:57.3,23.61943999,23.50605835,71.3603418,1016.612867,-27.96,0.11,FALSE,,
24:57.5,23.66216526,23.49809791,71.37865263,1016.585411,-27.73,0.25,FALSE,,
24:57.7,23.70222019,23.50605835,71.40611887,1016.575411,-27.65,0.82,FALSE,,
24:57.8,23.75829709,23.55381331,71.50530251,1016.631493,-28.11,1.68,FALSE,,
24:58.0,23.78767071,23.5617712,71.59838254,1016.557797,-27.5,1.51,FALSE,,
24:58.1,23.87312123,23.57768588,71.60601205,1016.582716,-27.71,0.21,FALSE,,
24:58.3,23.93186847,23.58564268,71.66704814,1016.561458,-27.53,0,FALSE,,
24:58.4,23.98794537,23.58564268,71.68993668,1016.580189,-27.69,0.05,FALSE,,
24:58.6,24.02800031,23.60155519,71.67009995,1016.556397,-27.49,0.3,FALSE,,
24:58.7,24.11345083,23.6095109,71.71740291,1016.591328,-27.78,1.44,FALSE,,
24:58.9,24.18287938,23.61746624,71.68535897,1016.566314,-27.57,0.9,FALSE,,
24:59.0,24.24162661,23.62542123,71.68841077,1016.470112,-26.77,1.65,FALSE,,
24:59.2,24.28168154,23.64928401,71.66094453,1016.60861,-27.92,1.3,FALSE,,
24:59.3,24.32440681,23.64928401,71.65789273,1016.541168,-27.36,0,FALSE,,
24:59.5,24.38048371,23.66519071,71.65331502,1016.573546,-27.63,0.75,FALSE,,
24:59.6,24.40985733,23.69699979,71.57396811,1016.548354,-27.42,0.24,FALSE,,
24:59.8,24.43656062,23.7208528,71.4961471,1016.536933,-27.33,1.3,FALSE,,
24:59.9,24.52468147,23.75265176,71.47478447,1016.612871,-27.96,2.54,FALSE,,
25:00.1,24.53803311,23.75265176,71.35423819,1016.549161,-27.43,1.68,FALSE,,
25:00.2,24.58075837,23.75265176,71.2870985,1016.567899,-27.59,1.51,FALSE,,
25:00.4,24.62348363,23.74470256,71.25047684,1016.510504,-27.11,0.12,FALSE,,
25:00.5,24.6662089,23.75265176,71.18486305,1016.564152,-27.56,0,FALSE,,
25:00.7,24.69291218,23.75265176,71.11314565,1016.545413,-27.4,0.09,FALSE,,
25:00.8,24.73563745,23.75265176,71.06584268,1016.522927,-27.21,1.03,FALSE,,
25:01.0,24.77836271,23.75265176,71.01701381,1016.500441,-27.03,0.88,FALSE,,
25:01.2,24.79171435,23.76854907,70.98344396,1016.559012,-27.51,1.68,FALSE,,
25:01.3,24.84779126,23.77649719,70.85221637,1016.578927,-27.68,1.54,FALSE,,
25:01.5,24.8611429,23.77649719,70.79728389,1016.492726,-26.96,0.41,FALSE,,
25:01.6,24.8611429,23.79239234,70.72251469,1016.562534,-27.54,0,FALSE,,
25:01.8,24.94659342,23.81623237,70.62638285,1016.573535,-27.63,0.14,FALSE,,
25:01.9,24.97596704,23.81623237,70.51804379,1016.562291,-27.54,1.47,FALSE,,
25:02.1,25.03471427,23.82417833,70.43411917,1016.484742,-26.9,2.52,FALSE,,
25:02.2,25.16021973,23.88773305,70.35782406,1016.486487,-26.91,1.62,FALSE,,
25:02.4,25.2590219,23.97508332,70.28305486,1016.551505,-27.45,1.02,FALSE,,
25:02.5,25.34447242,24.07825972,70.2433814,1016.551042,-27.45,0,FALSE,,
25:02.7,25.37117571,24.13379131,70.21133745,1016.517486,-27.17,0,FALSE,,
25:02.8,25.38452735,24.1893055,70.15640497,1016.55511,-27.48,0.17,FALSE,,
25:03.0,25.38452735,24.2051635,70.11825742,1016.542264,-27.37,0.41,FALSE,,
25:03.1,25.37117571,24.22894785,70.09689479,1016.504222,-27.06,1.76,FALSE,,
25:03.3,25.42725261,24.25272902,70.06027314,1016.488671,-26.93,1.71,FALSE,,
25:03.4,25.46997787,24.2844323,69.92751965,1016.519189,-27.18,1.58,FALSE,,
25:03.6,25.48332952,24.30028182,69.81612879,1016.498792,-27.01,0.59,FALSE,,
25:03.7,25.65423056,24.40326933,69.7566186,1016.429805,-26.44,0,FALSE,,
25:03.9,25.75303273,24.60906647,69.63302052,1016.388461,-26.1,0.06,FALSE,,
25:04.0,25.80910964,24.82252956,69.57808804,1016.45201,-26.62,0.21,FALSE,,
25:04.2,25.95063706,25.01206298,69.55062181,1016.474064,-26.81,1.33,FALSE,,
25:04.4,26.12153811,25.14619622,69.58724346,1016.462771,-26.71,1.72,FALSE,,
25:04.5,26.19363699,25.26446718,69.56588083,1016.475609,-26.82,1.62,FALSE,,
25:04.7,26.24971389,25.32751377,69.60555428,1016.504865,-27.06,0.82,FALSE,,
25:04.8,26.26306554,25.33539307,69.59792477,1016.464323,-26.73,0,FALSE,,
25:05.0,26.31914244,25.35902893,69.51552605,1016.463036,-26.72,0.03,FALSE,,
25:05.1,26.41794461,25.35902893,69.46822309,1016.451752,-26.62,0.2,FALSE,,
25:05.3,26.57282368,25.36690688,69.34920272,1016.516515,-27.16,1.21,FALSE,,
25:05.4,26.73037308,25.35902893,69.28511482,1016.50817,-27.09,1.76,FALSE,,
25:05.6,26.82917525,25.34327203,69.21187152,1016.562938,-27.55,1.66,FALSE,,
25:05.7,26.8986038,25.31175416,69.19508659,1016.510724,-27.11,1.54,FALSE,,
25:05.9,26.98405432,25.28023087,69.08827344,1016.514898,-27.15,0.16,FALSE,,
25:06.0,27.06683452,25.24870214,69.04859998,1016.488961,-26.93,0,FALSE,,
25:06.2,27.09620813,25.22505203,68.97840848,1016.471373,-26.78,0.17,FALSE,,
25:06.3,27.16563668,25.20139887,68.88685435,1016.46129,-26.7,0.69,FALSE,,
25:06.5,27.21103227,25.19351379,68.73273823,1016.475472,-26.82,1.65,FALSE,,
25:06.6,27.25375753,25.17774263,68.55878538,1016.488791,-26.93,1.74,FALSE,,
25:06.8,27.2964828,25.17774263,68.37567712,1016.537667,-27.34,1.37,FALSE,,
25:06.9,27.33653773,25.14619622,68.09033341,1016.40638,-26.25,0,FALSE,,
25:07.1,27.40863661,25.19351379,67.78973068,1016.561949,-27.54,0.11,FALSE,,
25:07.2,27.47806516,25.19351379,67.53185321,1016.467953,-26.76,0.41,FALSE,,
25:07.4,27.53414206,25.2092836,67.25871672,1016.462146,-26.71,1.65,FALSE,,
25:07.6,27.56351568,25.23293574,66.90928511,1016.472223,-26.79,1.74,FALSE,,
25:07.7,27.61959258,25.27234919,66.6865034,1016.468931,-26.76,1.65,FALSE,,
25:07.9,27.66231785,25.29599319,66.43320363,1016.441361,-26.54,0.96,FALSE,,
25:08.0,27.70237278,25.31175416,66.15548943,1016.510724,-27.11,0,FALSE,,
25:08.2,27.76112001,25.31175416,65.89303426,1016.484398,-26.89,0,FALSE,,
25:08.3,27.79049363,25.33539307,65.61532006,1016.520738,-27.19,0.17,FALSE,,
25:08.5,27.83321889,25.38266175,65.33913176,1016.503109,-27.05,1.3,FALSE,,
25:08.6,27.8892958,25.42204302,65.10719463,1016.507176,-27.08,1.79,FALSE,,
25:08.8,27.91599908,25.44566774,64.85847257,1016.524644,-27.23,1.65,FALSE,,
25:08.9,27.97474632,25.46928942,64.63569085,1016.545861,-27.4,1.21,FALSE,,
25:09.1,27.98809796,25.46928942,64.45563439,1016.512001,-27.12,0.03,FALSE,,
25:09.2,28.01480125,25.46141586,64.21759365,1016.439722,-26.52,0.03,FALSE,,
25:09.4,28.03082322,25.46928942,64.05737392,1016.508239,-27.09,0.93,FALSE,,
25:09.5,28.04417487,25.47716264,63.88799878,1016.490226,-26.94,1.74,FALSE,,
25:09.7,28.05752651,25.46928942,63.66826886,1016.481904,-26.87,1.71,FALSE,,
25:09.8,28.07087816,25.47716264,63.44548714,1016.49775,-27,1.56,FALSE,,
25:10.0,28.08690013,25.46928942,63.19371328,1016.496953,-27,0.41,FALSE,,
25:10.1,28.11360342,25.46928942,62.995346,1016.489428,-26.93,0,FALSE,,
25:10.3,28.08690013,25.46928942,62.70695048,1016.523288,-27.22,0.2,FALSE,,
25:10.4,28.08690013,25.46928942,62.52384222,1016.530812,-27.28,1,FALSE,,
25:10.6,28.08690013,25.46928942,62.27206836,1016.515763,-27.15,1.76,FALSE,,
25:10.8,28.10025177,25.45354197,62.03860533,1016.465255,-26.73,1.68,FALSE,,
25:10.9,28.11360342,25.45354197,61.74715801,1016.465255,-26.73,1.54,FALSE,,
25:11.1,28.11360342,25.45354197,61.55336843,1016.506638,-27.08,0.32,FALSE,,
25:11.2,28.14297704,25.47716264,61.3244831,1016.490226,-26.94,0,FALSE,,
25:11.4,28.15632868,25.50078028,61.15510796,1016.503896,-27.06,0.11,FALSE,,
25:11.5,28.16968032,25.52439489,60.95368887,1016.521315,-27.2,0.41,FALSE,,
25:11.7,28.1857023,25.54800648,60.77058061,1016.523669,-27.22,1.76,FALSE,,
25:11.8,28.21240558,25.54800648,60.60120546,1016.455939,-26.66,2.49,FALSE,,
25:12.0,28.19905394,25.54013628,60.47913329,1016.489022,-26.93,1.51,FALSE,,
25:12.1,28.21240558,25.54013628,60.30823224,1016.492784,-26.96,0.27,FALSE,,
25:12.3,28.1857023,25.54013628,60.15259022,1016.530412,-27.28,0,FALSE,,
25:12.4,28.1857023,25.53226575,59.98779278,1016.492,-26.96,0.11,FALSE,,
25:12.6,28.21240558,25.52439489,59.87335012,1016.536366,-27.32,0.41,FALSE,,
25:12.7,28.19905394,25.51652369,59.67345693,1016.501715,-27.04,1.59,FALSE,,
25:12.9,28.19905394,25.49290807,59.53612573,1016.457955,-26.67,0.77,FALSE,,
25:13.0,28.19905394,25.49290807,59.43541619,1016.480529,-26.86,0,FALSE,,
25:13.2,28.1857023,25.49290807,59.32555123,1016.54449,-27.39,0.24,FALSE,,
25:13.3,28.1857023,25.49290807,59.20653086,1016.552014,-27.45,1.51,FALSE,,
25:13.5,28.19905394,25.47716264,59.1653315,1016.490226,-26.94,1.71,FALSE,,
25:13.7,28.1857023,25.46928942,59.00968948,1016.508239,-27.09,1.56,FALSE,,
25:13.8,28.16968032,25.46928942,58.90897993,1016.564671,-27.56,0.19,FALSE,,
25:14.0,28.16968032,25.45354197,58.86778058,1016.514162,-27.14,0,FALSE,,
25:14.1,28.1857023,25.45354197,58.77164874,1016.54802,-27.42,0.11,FALSE,,
25:14.3,28.1857023,25.44566774,58.68467231,1016.566026,-27.57,0.48,FALSE,,
25:14.4,28.15632868,25.42991827,58.59311818,1016.47789,-26.84,1.65,FALSE,,
25:14.6,28.14297704,25.42991827,58.51529717,1016.511747,-27.12,2.51,FALSE,,
25:14.7,28.14297704,25.42991827,58.42679484,1016.515508,-27.15,1.51,FALSE,,
25:14.9,28.12695506,25.42204302,58.37186236,1016.541032,-27.36,0.11,FALSE,,
25:15.0,28.14297704,25.42204302,58.31845579,1016.492129,-26.96,0,FALSE,,
25:15.2,28.10025177,25.42204302,58.22537575,1016.507176,-27.08,0.17,FALSE,,
25:15.3,28.11360342,25.39841527,58.1200885,1016.482172,-26.87,0.38,FALSE,,
25:15.5,28.08690013,25.39053868,58.08041505,1016.48888,-26.93,1.74,FALSE,,
25:15.6,28.08690013,25.38266175,57.99343862,1016.484302,-26.89,1.24,FALSE,,
25:15.8,28.10025177,25.39841527,57.9110399,1016.564926,-27.56,0,FALSE,,
25:15.9,28.11360342,25.37478448,57.85915923,1016.52862,-27.26,0,FALSE,,
25:16.1,28.10025177,25.36690688,57.82406348,1016.512754,-27.13,0.17,FALSE,,
25:16.2,28.10025177,25.35902893,57.80117494,1016.530738,-27.28,0.93,FALSE,,
25:16.4,28.07087816,25.35115065,57.75387198,1016.529914,-27.27,1.74,FALSE,,
25:16.5,28.07087816,25.33539307,57.73098344,1016.520738,-27.19,1.68,FALSE,,
25:16.7,28.05752651,25.32751377,57.64400702,1016.463494,-26.72,1.51,FALSE,,
25:16.9,28.07087816,25.34327203,57.61196307,1016.577982,-27.67,0.2,FALSE,,
25:17.0,28.08690013,25.32751377,57.52956435,1016.519909,-27.19,0,FALSE,,
25:17.2,28.05752651,25.31175416,57.47005417,1016.506963,-27.08,0.21,FALSE,,
25:17.3,28.03082322,25.31175416,57.37850004,1016.484398,-26.89,1.17,FALSE,,
25:17.5,28.01480125,25.31963413,57.32967117,1016.496512,-26.99,1.79,FALSE,,
25:17.6,27.98809796,25.31963413,57.2838941,1016.466425,-26.74,1.65,FALSE,,
25:17.8,28.03082322,25.31175416,57.22438392,1016.49568,-26.99,1.41,FALSE,,
25:17.9,28.01480125,25.30387384,57.16945144,1016.498607,-27.01,0,FALSE,,
25:18.1,27.98809796,25.29599319,57.11909667,1016.524096,-27.22,0.27,FALSE,,
25:18.2,27.97474632,25.2881122,57.08552682,1016.511976,-27.12,1.44,FALSE,,
25:18.4,27.9453727,25.28023087,57.05806058,1016.511137,-27.12,0.87,FALSE,,
25:18.5,27.95872435,25.27234919,57.09163043,1016.510296,-27.11,1.62,FALSE,,
25:18.7,27.93202106,25.25658483,57.06874189,1016.489807,-26.94,0.14,FALSE,,
25:18.8,27.93202106,25.25658483,57.12214847,1016.501088,-27.03,0,FALSE,,
25:19.0,27.91599908,25.24870214,57.10841535,1016.522804,-27.21,0.03,FALSE,,
25:19.1,27.90264744,25.24081911,57.11757076,1016.473072,-26.8,0.21,FALSE,,
25:19.3,27.91599908,25.24870214,57.10841535,1016.552886,-27.46,1.17,FALSE,,
25:19.4,27.85992218,25.24081911,57.10841535,1016.533236,-27.3,1.79,FALSE,,
25:19.6,27.85992218,25.24081911,57.13130388,1016.536996,-27.33,1.61,FALSE,,
25:19.7,27.84657053,25.21716799,57.08705272,1016.47052,-26.78,0.69,FALSE,,
25:19.9,27.84657053,25.2092836,57.09620813,1016.488466,-26.93,0,FALSE,,
25:20.1,27.83321889,25.21716799,57.0717937,1016.545721,-27.4,0.06,FALSE,,
25:20.2,27.84657053,25.2092836,57.0733196,1016.511026,-27.11,0.24,FALSE,,
25:20.4,27.81986725,25.21716799,57.06874189,1016.564521,-27.56,1.76,FALSE,,
25:20.5,27.79049363,25.20139887,57.09620813,1016.513929,-27.14,1.54,FALSE,,
25:20.7,27.79049363,25.19351379,57.08705272,1016.494272,-26.98,0.21,FALSE,,
25:20.8,27.76112001,25.19351379,57.0733196,1016.516831,-27.16,0,FALSE,,
25:21.0,27.76112001,25.17774263,57.05958648,1016.49631,-26.99,0.07,FALSE,,
25:21.1,27.76112001,25.17774263,57.0733196,1016.511349,-27.12,0.65,FALSE,,
25:21.3,27.7317464,25.16985654,57.06874189,1016.46161,-26.7,1.71,FALSE,,
25:21.4,27.7317464,25.16985654,57.06874189,1016.502966,-27.05,1.71,FALSE,,
25:21.6,27.71839475,25.16985654,57.03517205,1016.502966,-27.05,1.56,FALSE,,
25:21.7,27.70237278,25.16985654,57.05043107,1016.529283,-27.27,0.48,FALSE,,
25:21.9,27.68902113,25.15408333,57.06263828,1016.478677,-26.85,0,FALSE,,
