time,temp31,temp180,humi,pressure,altitude,smoke,fire_alarm
00:43:53.097478,22.655451285572596,22.54817191544435,65.82131685358968,1016.1824509527947,-24.39,0.57,False
00:43:53.249601,22.62874799725337,22.55617653402351,65.80605783169298,1016.2137985701623,-24.65,0.57,False
00:43:53.401840,22.61539635309377,22.56418077420746,65.815213244831,1016.2563583686996,-25.0,0.57,False
00:43:53.554090,22.62874799725337,22.54817191544435,65.78774700541695,1016.1637634484588,-24.23,0.57,False
00:43:53.707364,22.62874799725337,22.56418077420746,65.8350499732967,1016.2563583686996,-25.0,0.57,False
00:43:53.860133,22.642099641412983,22.56418077420746,65.82894636453803,1016.2376701771171,-24.84,0.58,False
00:43:54.012344,22.655451285572596,22.56418077420746,65.81216144045166,1016.2638336461938,-25.06,0.57,False
00:43:54.166323,22.61539635309377,22.5721846361186,65.78469520103761,1016.2578030703278,-25.01,0.29,False
00:43:54.318564,22.62874799725337,22.5721846361186,65.79690241855496,1016.3026555532919,-25.38,0.70,False
00:43:54.470711,22.62874799725337,22.55617653402351,65.80605783169298,1016.2399615611913,-24.86,0.29,False
00:43:54.622897,22.61539635309377,22.56418077420746,65.82436865796902,1016.2787842026588,-25.19,0.60,False
00:43:54.775208,22.642099641412983,22.58018811987926,65.81979095140001,1016.3377392250653,-25.68,0.57,False
00:43:54.927512,22.62874799725337,22.5721846361186,65.76638437476157,1016.3026555532919,-25.38,0.57,False
00:43:55.079730,22.61539635309377,22.55617653402351,65.83352407110704,1016.2287488500122,-24.77,0.57,False
00:43:55.232693,22.642099641412983,22.56418077420746,65.77859159227893,1016.2526207301371,-24.97,0.57,False
00:43:55.384941,22.642099641412983,22.5721846361186,65.81979095140001,1016.2914424308899,-25.29,3.43,False
00:43:55.537199,22.642099641412983,22.55617653402351,65.80758373388265,1016.2623869868713,-25.05,0.60,False
00:43:55.689405,22.62874799725337,22.55617653402351,65.80605783169298,1016.198848292281,-24.52,0.57,False
00:43:55.841638,22.642099641412983,22.5721846361186,65.78927290760662,1016.2877047236684,-25.26,0.57,False
00:43:55.993827,22.62874799725337,22.55617653402351,65.77553978789959,1016.2175361399403,-24.68,0.57,False
00:43:56.146030,22.62874799725337,22.56418077420746,65.79690241855496,1016.2376701771171,-24.84,0.57,False
00:43:56.298261,22.642099641412983,22.5721846361186,65.77859159227893,1016.2652784829246,-25.07,0.29,False
00:43:56.450414,22.62874799725337,22.55617653402351,65.79690241855496,1016.2362239906752,-24.83,3.59,False
00:43:56.602650,22.655451285572596,22.56418077420746,65.80300602731364,1016.2227196260656,-24.72,0.57,False
00:43:56.755863,22.61539635309377,22.5721846361186,65.80300602731364,1016.2428522466103,-24.89,0.57,False
00:43:56.908055,22.62874799725337,22.56418077420746,65.79690241855496,1016.2339325391695,-24.81,0.36,False
00:43:57.060190,22.642099641412983,22.5721846361186,65.81979095140001,1016.2428522466103,-24.89,0.57,False
00:43:57.212346,22.62874799725337,22.5721846361186,65.79690241855496,1016.2652784829246,-25.07,0.57,False
00:43:57.364555,22.61539635309377,22.5721846361186,65.815213244831,1016.2877047236684,-25.26,0.57,False
00:43:57.517880,22.642099641412983,22.5721846361186,65.80758373388265,1016.2615407765646,-25.04,0.15,False
00:43:57.672319,22.62874799725337,22.5721846361186,65.78774700541695,1016.2764916027429,-25.17,0.57,False
00:43:57.824506,22.62874799725337,22.5721846361186,65.78774700541695,1016.2353768354898,-24.83,0.57,False
00:43:57.976600,22.62874799725337,22.5721846361186,65.81673914702067,1016.2391145409886,-24.86,0.28,False
00:43:58.128803,22.62874799725337,22.56418077420746,65.78774700541695,1016.2339325391695,-24.81,0.57,False
00:43:58.280882,22.62874799725337,22.56418077420746,65.79690241855496,1016.2376701771171,-24.84,0.57,False
00:43:58.433056,22.62874799725337,22.5721846361186,65.80605783169298,1016.2764916027429,-25.17,0.29,False
00:43:58.585238,22.642099641412983,22.5721846361186,65.82894636453803,1016.2914424308899,-25.29,0.29,False
00:43:58.737397,22.62874799725337,22.58018811987926,65.82589456015869,1016.2629837235218,-25.05,0.29,False
00:43:58.889535,22.62874799725337,22.56418077420746,65.79690241855496,1016.230194901345,-24.78,0.29,False
00:43:59.041624,22.61539635309377,22.5721846361186,65.815213244831,1016.250327658223,-24.95,0.28,False
00:43:59.194600,22.62874799725337,22.58018811987926,65.81673914702067,1016.2779348198933,-25.18,0.57,False
00:43:59.346788,22.62874799725337,22.56418077420746,65.79690241855496,1016.230194901345,-24.78,0.57,False
00:43:59.498970,22.62874799725337,22.56418077420746,65.81673914702067,1016.2563583686996,-25.0,1.15,False
00:43:59.651031,22.62874799725337,22.5721846361186,65.79690241855496,1016.2391145409886,-24.86,0.57,False
00:43:59.803210,22.62874799725337,22.58018811987926,65.82589456015869,1016.3115747939268,-25.46,0.57,False
00:43:59.956543,22.62874799725337,22.58018811987926,65.8350499732967,1016.3040992432802,-25.4,0.13,False
00:44:00.108777,22.62874799725337,22.5721846361186,65.80605783169298,1016.2428522466103,-24.89,0.57,False
00:44:00.260911,22.61539635309377,22.58018811987926,65.815213244831,1016.2405570826562,-24.87,0.57,False
00:44:00.413167,22.62874799725337,22.58018811987926,65.78774700541695,1016.2629837235218,-25.05,0.28,False
00:44:00.565485,22.642099641412983,22.5721846361186,65.78927290760662,1016.2615407765646,-25.04,0.57,False
00:44:00.717649,22.642099641412983,22.5721846361186,65.81979095140001,1016.2353768354898,-24.83,0.57,False
00:44:00.869983,22.61539635309377,22.58018811987926,65.815213244831,1016.2442948558262,-24.9,0.57,False
00:44:01.022067,22.62874799725337,22.58018811987926,65.8350499732967,1016.2592459497366,-25.02,0.57,False
00:44:01.174301,22.642099641412983,22.58018811987926,65.80758373388265,1016.2555081760744,-24.99,0.57,False
00:44:01.326478,22.62874799725337,22.5721846361186,65.80605783169298,1016.250327658223,-24.95,0.57,False
00:44:01.479738,22.61539635309377,22.58018811987926,65.83352407110704,1016.2480326291193,-24.93,0.57,False
00:44:01.632040,22.58602273594262,22.58018811987926,65.79690241855496,1016.1732771866358,-24.31,0.57,False
00:44:01.784132,22.599374380102233,22.58819122561173,65.78316929884794,1016.2644248486213,-25.07,0.57,False
00:44:01.938343,22.62874799725337,22.59619395343824,65.81673914702067,1016.3032432477223,-25.39,0.60,False
00:44:02.090580,22.642099641412983,22.58018811987926,65.80758373388265,1016.2816725942938,-25.21,1.68,False
00:44:02.243209,22.61539635309377,22.58819122561173,65.79385061417562,1016.275638373351,-25.16,0.57,False
00:44:02.396386,22.61539635309377,22.58018811987926,65.82436865796902,1016.2517704025354,-24.96,0.00,False
00:44:02.548689,22.62874799725337,22.59619395343824,65.79690241855496,1016.3107190682977,-25.45,0.57,False
00:44:02.700836,22.62874799725337,22.58018811987926,65.80605783169298,1016.2442948558262,-24.9,0.57,False
00:44:02.853088,22.62874799725337,22.58819122561173,65.80605783169298,1016.2868518991879,-25.25,0.57,False
00:44:03.005319,22.61539635309377,22.5721846361186,65.80300602731364,1016.201737491538,-24.55,0.57,False
00:44:03.157559,22.61539635309377,22.5721846361186,65.815213244831,1016.1979997872694,-24.51,0.57,False
00:44:03.309709,22.599374380102233,22.58018811987926,65.78316929884794,1016.2368193096091,-24.84,0.57,False
00:44:03.461900,22.61539635309377,22.58819122561173,65.80300602731364,1016.2644248486213,-25.07,0.57,False
00:44:03.614090,22.599374380102233,22.58018811987926,65.80148012512397,1016.2517704025354,-24.96,0.57,False
00:44:03.766441,22.642099641412983,22.59619395343824,65.81979095140001,1016.2845536984372,-25.23,0.57,False
00:44:03.918671,22.62874799725337,22.5721846361186,65.81673914702067,1016.201737491538,-24.55,0.16,False
00:44:04.070831,22.599374380102233,22.58018811987926,65.80148012512397,1016.2106549017255,-24.62,0.57,False
00:44:04.223019,22.599374380102233,22.58018811987926,65.81063553826199,1016.2218682186515,-24.71,0.57,False
00:44:04.375251,22.62874799725337,22.58018811987926,65.81673914702067,1016.2405570826562,-24.87,0.57,False
00:44:04.528485,22.599374380102233,22.58018811987926,65.79232471198596,1016.2555081760744,-24.99,0.57,False
00:44:04.681070,22.61539635309377,22.58018811987926,65.815213244831,1016.2293437638842,-24.77,0.57,False
00:44:04.833330,22.642099641412983,22.58819122561173,65.78927290760662,1016.2868518991879,-25.25,0.57,False
00:44:04.985558,22.61539635309377,22.58018811987926,65.77401388570992,1016.1994415859066,-24.53,0.57,False
00:44:05.137872,22.62874799725337,22.58018811987926,65.79690241855496,1016.2480326291193,-24.93,0.57,False
00:44:05.290003,22.61539635309377,22.5721846361186,65.82436865796902,1016.2316391301141,-24.79,0.70,False
00:44:05.442240,22.62874799725337,22.58819122561173,65.78774700541695,1016.2457356431996,-24.91,3.58,False
00:44:05.594307,22.62874799725337,22.59619395343824,65.80605783169298,1016.2471746090963,-24.92,0.57,False
00:44:05.746457,22.61539635309377,22.58819122561173,65.815213244831,1016.2606870072908,-25.04,0.57,False
00:44:05.900032,22.62874799725337,22.58018811987926,65.78774700541695,1016.2143926739111,-24.65,0.57,False
00:44:06.052308,22.62874799725337,22.58018811987926,65.79690241855496,1016.2480326291193,-24.93,0.62,False
00:44:06.204610,22.62874799725337,22.58018811987926,65.78774700541695,1016.2143926739111,-24.65,1.85,False
00:44:06.356849,22.599374380102233,22.5721846361186,65.80148012512397,1016.168098157552,-24.27,1.76,False
00:44:06.509149,22.61539635309377,22.58819122561173,65.815213244831,1016.275638373351,-25.16,1.56,False
00:44:06.661409,22.62874799725337,22.5721846361186,65.79690241855496,1016.1867866752026,-24.42,0.17,False
00:44:06.813697,22.62874799725337,22.58018811987926,65.82589456015869,1016.2330815366852,-24.81,0.00,False
00:44:06.965896,22.61539635309377,22.5721846361186,65.79385061417562,1016.2092129004436,-24.61,0.09,False
00:44:07.118239,22.61539635309377,22.58018811987926,65.78469520103761,1016.2405570826562,-24.87,0.59,False
00:44:07.270502,22.61539635309377,22.58018811987926,65.78469520103761,1016.2330815366852,-24.81,1.76,False
00:44:07.422781,22.599374380102233,22.58018811987926,65.78316929884794,1016.2218682186515,-24.71,1.82,False
00:44:07.575151,22.62874799725337,22.58018811987926,65.79690241855496,1016.2293437638842,-24.77,1.68,False
00:44:07.727401,22.599374380102233,22.58018811987926,65.81063553826199,1016.2181304462199,-24.68,0.62,False
00:44:07.879696,22.61539635309377,22.58018811987926,65.78469520103761,1016.2405570826562,-24.87,0.00,False
00:44:08.031831,22.599374380102233,22.58018811987926,65.81063553826199,1016.2517704025354,-24.96,0.57,False
00:44:08.184048,22.642099641412983,22.5721846361186,65.77859159227893,1016.2241637197319,-24.73,0.57,False
00:44:08.336281,22.61539635309377,22.58018811987926,65.78469520103761,1016.2293437638842,-24.77,0.57,False
00:44:08.488519,22.62874799725337,22.58018811987926,65.77553978789959,1016.2741970456159,-25.15,0.57,False
00:44:08.640654,22.599374380102233,22.58018811987926,65.75112535286488,1016.2293437638842,-24.77,0.57,False
00:44:08.792903,22.599374380102233,22.58819122561173,65.76180666819256,1016.2868518991879,-25.25,0.57,False
00:44:08.945014,22.61539635309377,22.58018811987926,65.7648584725719,1016.2181304462199,-24.68,0.57,False
00:44:09.097271,22.62874799725337,22.58018811987926,65.75570305943388,1016.2031793577231,-24.56,0.57,False
00:44:09.249528,22.61539635309377,22.58819122561173,65.80300602731364,1016.223308600754,-24.72,0.15,False
00:44:09.401776,22.61539635309377,22.59619395343824,65.74349584191653,1016.2808157889496,-25.2,0.57,False
00:44:09.554054,22.62874799725337,22.58018811987926,65.74654764629587,1016.1695394158036,-24.28,0.56,False
00:44:09.706230,22.61539635309377,22.5721846361186,65.72365911345082,1016.1568850484381,-24.17,0.57,False
00:44:09.858530,22.61539635309377,22.58018811987926,65.78469520103761,1016.1882282711952,-24.43,0.57,False
00:44:10.010702,22.599374380102233,22.58018811987926,65.74196993972686,1016.1844904998709,-24.4,0.57,False
00:44:10.162982,22.62874799725337,22.58018811987926,65.74654764629587,1016.1508505634882,-24.12,0.57,False
00:44:10.316257,22.61539635309377,22.58018811987926,65.72365911345082,1016.2330815366852,-24.81,0.57,False
00:44:10.468911,22.599374380102233,22.58018811987926,65.76180666819256,1016.2218682186515,-24.71,0.57,False
00:44:10.621148,22.61539635309377,22.58018811987926,65.72365911345082,1016.2143926739111,-24.65,0.57,False
00:44:10.773337,22.61539635309377,22.58018811987926,65.7648584725719,1016.2405570826562,-24.87,0.57,False
00:44:10.925664,22.599374380102233,22.58018811987926,65.73281452658884,1016.2069171296629,-24.59,0.28,False
00:44:11.078018,22.62874799725337,22.59619395343824,65.75570305943388,1016.2808157889496,-25.2,3.58,False
00:44:11.230216,22.61539635309377,22.58018811987926,65.74349584191653,1016.2405570826562,-24.87,0.57,False
00:44:11.382497,22.61539635309377,22.58819122561173,65.74349584191653,1016.2719005316513,-25.13,0.57,False
00:44:11.534847,22.61539635309377,22.5721846361186,65.7648584725719,1016.1979997872694,-24.51,0.57,False
00:44:11.687130,22.61539635309377,22.58018811987926,65.74349584191653,1016.2106549017255,-24.62,0.56,False
00:44:11.840112,22.62874799725337,22.58018811987926,65.77553978789959,1016.2368193096091,-24.84,0.28,False
00:44:11.992437,22.61539635309377,22.59619395343824,65.7145037003128,1016.2920295177821,-25.3,0.57,False
00:44:12.144793,22.599374380102233,22.59619395343824,65.78316929884794,1016.3069811579484,-25.42,0.56,False
00:44:12.297070,22.61539635309377,22.58018811987926,65.74349584191653,1016.2293437638842,-24.77,0.56,False
00:44:12.449373,22.599374380102233,22.58018811987926,65.73281452658884,1016.2181304462199,-24.68,0.57,False
00:44:12.602776,22.599374380102233,22.58018811987926,65.72060730907148,1016.2480326291193,-24.93,0.57,False
00:44:12.757258,22.61539635309377,22.59619395343824,65.7145037003128,1016.2808157889496,-25.2,0.57,False
00:44:12.909612,22.61539635309377,22.59619395343824,65.73434042877851,1016.2658641522286,-25.08,0.57,False
00:44:13.061855,22.61539635309377,22.60419630348098,65.73434042877851,1016.3046814055939,-25.4,0.13,False
00:44:13.214112,22.61539635309377,22.59619395343824,65.72365911345082,1016.2696020612243,-25.11,0.56,False
00:44:13.366378,22.61539635309377,22.58018811987926,65.73434042877851,1016.2031793577231,-24.56,0.57,False
00:44:13.519773,22.61539635309377,22.59619395343824,65.73434042877851,1016.2621262433561,-25.05,0.70,False
00:44:13.674544,22.62874799725337,22.58018811987926,65.75570305943388,1016.2442948558262,-24.9,0.57,False
00:44:13.826835,22.61539635309377,22.59619395343824,65.75265125505454,1016.2770778795847,-25.17,0.57,False
00:44:13.979149,22.61539635309377,22.58819122561173,65.73434042877851,1016.2494734840377,-24.94,0.57,False
00:44:14.131453,22.61539635309377,22.59619395343824,65.73434042877851,1016.2546504259801,-24.99,0.28,False
00:44:14.283730,22.62874799725337,22.58018811987926,65.73739223315785,1016.2330815366852,-24.81,0.57,False
00:44:14.436056,22.61539635309377,22.58819122561173,65.74349584191653,1016.2419978024844,-24.88,0.46,False
00:44:14.588366,22.61539635309377,22.59619395343824,65.70534828717479,1016.2621262433561,-25.05,0.57,False
00:44:14.740578,22.599374380102233,22.59619395343824,65.74196993972686,1016.2696020612243,-25.11,0.57,False
00:44:14.892883,22.61539635309377,22.58018811987926,65.73434042877851,1016.2069171296629,-24.59,0.57,False
00:44:15.045176,22.61539635309377,22.58018811987926,65.72365911345082,1016.2480326291193,-24.93,0.25,False
00:44:15.198230,22.61539635309377,22.58819122561173,65.7145037003128,1016.2644248486213,-25.07,0.56,False
00:44:15.350474,22.61539635309377,22.58018811987926,65.72365911345082,1016.2256059912064,-24.74,0.56,False
00:44:15.502915,22.599374380102233,22.59619395343824,65.74196993972686,1016.3107190682977,-25.45,0.57,False
00:44:15.655208,22.599374380102233,22.58018811987926,65.72060730907148,1016.2143926739111,-24.65,0.57,False
00:44:15.807498,22.61539635309377,22.58819122561173,65.74349584191653,1016.2681626900746,-25.1,0.57,False
00:44:15.959946,22.572671091783022,22.58819122561173,65.70534828717479,1016.275638373351,-25.16,0.56,False
00:44:16.112214,22.599374380102233,22.59619395343824,65.69161516746776,1016.2808157889496,-25.2,3.58,False
00:44:16.264552,22.599374380102233,22.58819122561173,65.72060730907148,1016.2719005316513,-25.13,0.57,False
00:44:16.416792,22.599374380102233,22.58018811987926,65.72060730907148,1016.2293437638842,-24.77,0.57,False
00:44:16.569287,22.599374380102233,22.59619395343824,65.72060730907148,1016.2696020612243,-25.11,0.57,False
00:44:16.722296,22.61539635309377,22.58819122561173,65.70534828717479,1016.275638373351,-25.16,0.57,False
00:44:16.874651,22.599374380102233,22.59619395343824,65.70229648279545,1016.2621262433561,-25.05,0.28,False
00:44:17.026814,22.61539635309377,22.58018811987926,65.73434042877851,1016.2031793577231,-24.56,0.57,False
00:44:17.179044,22.61539635309377,22.59619395343824,65.69314106965743,1016.2882916080482,-25.26,0.57,False
00:44:17.331355,22.62874799725337,22.59619395343824,65.70687418936446,1016.2770778795847,-25.17,0.28,False
00:44:17.485315,22.599374380102233,22.59619395343824,65.72060730907148,1016.2920295177821,-25.3,0.57,False
00:44:17.637685,22.58602273594262,22.59619395343824,65.7099259937438,1016.273339970343,-25.14,0.56,False
00:44:17.789975,22.599374380102233,22.58018811987926,65.70229648279545,1016.2405570826562,-24.87,0.57,False
00:44:17.942211,22.61539635309377,22.58819122561173,65.70534828717479,1016.2532113249991,-24.97,0.57,False
00:44:18.094530,22.599374380102233,22.59619395343824,65.70229648279545,1016.2995053376192,-25.36,0.56,False
00:44:18.247872,22.58602273594262,22.59619395343824,65.6794079499504,1016.273339970343,-25.14,0.57,False
00:44:18.400346,22.599374380102233,22.58018811987926,65.68245975432974,1016.2330815366852,-24.81,0.57,False
00:44:18.552717,22.599374380102233,22.59619395343824,65.71145189593346,1016.2808157889496,-25.2,0.30,False
00:44:18.705173,22.58602273594262,22.58018811987926,65.68856336308842,1016.2218682186515,-24.71,0.56,False
00:44:18.857561,22.61539635309377,22.58819122561173,65.68398565651941,1016.2270464408539,-24.76,3.44,False
00:44:19.009998,22.58602273594262,22.59619395343824,65.65041580834668,1016.2808157889496,-25.2,0.57,False
00:44:19.162375,22.58602273594262,22.59619395343824,65.6595712214847,1016.2471746090963,-24.92,0.56,False
00:44:19.314730,22.599374380102233,22.59619395343824,65.68245975432974,1016.2696020612243,-25.11,0.56,False
00:44:19.467056,22.62874799725337,22.58018811987926,65.69771877622644,1016.1770149575912,-24.34,0.57,False
00:44:19.619418,22.58602273594262,22.60419630348098,65.6595712214847,1016.308419383359,-25.43,0.69,False
00:44:19.772704,22.61539635309377,22.58819122561173,65.68398565651941,1016.2419978024844,-24.88,0.56,False
00:44:19.925269,22.61539635309377,22.59619395343824,65.68398565651941,1016.2322229768052,-24.8,0.56,False
00:44:20.077412,22.58602273594262,22.58819122561173,65.68856336308842,1016.2008815627382,-24.54,0.56,False
00:44:20.229700,22.599374380102233,22.59619395343824,65.68245975432974,1016.2621262433561,-25.05,3.58,False
00:44:20.382009,22.599374380102233,22.59619395343824,65.66109712367437,1016.273339970343,-25.14,0.57,False
00:44:20.535610,22.58602273594262,22.59619395343824,65.65041580834668,1016.2583883346066,-25.02,0.56,False
00:44:20.690159,22.58602273594262,22.59619395343824,65.66872663462271,1016.2583883346066,-25.02,0.57,False
00:44:20.842454,22.61539635309377,22.59619395343824,65.64583810177767,1016.2546504259801,-24.99,0.56,False
00:44:20.994823,22.599374380102233,22.59619395343824,65.64126039520866,1016.2471746090963,-24.92,0.57,False
00:44:21.147114,22.61539635309377,22.58819122561173,65.68398565651941,1016.2457356431996,-24.91,0.56,False
00:44:21.299431,22.599374380102233,22.59619395343824,65.65194171053635,1016.2471746090963,-24.92,0.57,False
00:44:21.451716,22.599374380102233,22.60419630348098,65.66109712367437,1016.2785155646825,-25.18,0.56,False
00:44:21.604000,22.599374380102233,22.60419630348098,65.67025253681238,1016.2673016347092,-25.09,0.56,False
00:44:21.756261,22.599374380102233,22.60419630348098,65.64126039520866,1016.2897294957634,-25.28,0.56,False
00:44:21.908462,22.58602273594262,22.60419630348098,65.65041580834668,1016.2822535415864,-25.21,0.56,False
00:44:22.060695,22.58602273594262,22.58018811987926,65.6595712214847,1016.1658016450945,-24.25,0.56,False
00:44:22.213689,22.61539635309377,22.59619395343824,65.6748302433814,1016.2396987927045,-24.86,0.56,False
00:44:22.365972,22.599374380102233,22.60419630348098,65.65194171053635,1016.2598256820089,-25.03,0.56,False
00:44:22.518179,22.599374380102233,22.61219827586207,65.66109712367437,1016.3098557879739,-25.44,0.56,False
00:44:22.670371,22.599374380102233,22.59619395343824,65.64126039520866,1016.2509125174766,-24.95,0.56,False
